2017/06/17 01:38:34 [error] 1848#1848: *19910 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19901 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19913 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19918 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19924 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19929 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19926 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19935 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19930 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19933 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19922 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19932 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19931 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19934 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19937 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19912 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19949 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19952 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19938 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19954 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19953 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19939 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19942 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19961 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19943 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19539 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19962 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19963 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19944 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19947 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19940 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19948 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19975 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19950 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19542 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19976 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19955 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19543 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19958 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19540 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19972 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19973 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19967 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19983 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19978 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19982 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
2017/06/17 01:38:34 [error] 1848#1848: *19974 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET /noticias/1/ HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/noticias/1/", host: "juntafreguesia.tk"
